Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,104,105,106,108,3269728,4372603,4438736,4439094,4439475,5901326,5917712,7723955,30369354,34703847,36200067,36671067,37052366,38834077,39168240,39379024,Grand Total
12-Sep,37,39,13,,20,14,,,15,,,22,,15,,20,,17,,,12,,,17,,,,,,,,,,,,,,,,,20
13-Sep,34,40,15,,17,14,,,18,,,23,,15,,20,,14,,,14,,,20,,,,,,,,,,,,,,,,,20
14-Sep,68,43,28,,38,28,,,31,,,31,,31,,39,,32,,,14,,,30,,,,,,,,,,,,,,,,,34
15-Sep,56,39,12,,19,19,,,13,,,24,,15,,41,,17,,,12,,,30,,,,,,,,,,,,,,,,,25
16-Sep,17,28,,,,7,,,6,,,14,,,,9,,6,,,,,,7,,,,,,,,,,,,,,,,,12
17-Sep,27,29,,,17,8,,,8,,,15,,,,16,,8,,,11,,,11,,,,,,,,,,,,,,,,,15
18-Sep,43,35,,,15,16,,,17,,,20,,,,27,,11,,,13,,,22,,,,,,,22,,,,,,,,,,22
19-Sep,48,22,,,31,12,,,12,,,18,,,,20,,13,,,9,,,18,19,,,,,,14,,,,,,,,,,20
20-Sep,54,33,,,23,17,,,10,,,24,,,,30,,15,,,16,,,24,21,,,,,,20,,,,,,,,,,24
21-Sep,61,41,,,12,23,,,31,,,34,,,,51,,24,,,11,,,32,37,,,,,,18,,,,,,,,,,31
22-Sep,57,30,,,38,15,,,10,,,17,,,,37,,17,,,,,,23,19,,,,,,,,,,,,,,,,26
23-Sep,30,29,,,12,10,,,6,,,21,,,,19,,13,,,,,,14,12,,,,,,,,,,,,,,,,17
24-Sep,35,36,20,,17,18,,,,,,31,,,,29,,14,,,,,,19,22,,,,,,,,,,,,,,,,24
25-Sep,40,,20,,21,23,,,24,,,32,,,,22,,19,,,,,,24,27,,,,,,,,,,,,,,,,25
26-Sep,46,37,19,,20,24,,,19,,,27,,,,30,,15,,,19,,,24,27,,,,,,,,,,,,,,,,26
27-Sep,51,39,26,,26,24,,,17,,,23,,,,32,,22,,,24,,,28,18,,,,,,,,,,,,,,,,28
28-Sep,55,35,21,,27,19,,,18,,,25,,,,28,,17,,,20,,,26,,,,,,,,,,,,,,,,,26
29-Sep,46,40,25,,31,25,,,29,,,34,,,,28,,29,,,27,,,36,,,,,,,,,,,,,,,,,32
30-Sep,36,47,24,,32,8,,,31,,,39,,,,23,,25,,,31,,,27,,,,,,,,,,,,,,,,,29
1-Oct,33,53,29,,36,,,,47,,,53,,,,24,,31,,,37,,,30,,,,,,,,,,,,,,,,,37
2-Oct,26,44,19,,25,,,,26,,,35,,,,18,,15,,,24,,,17,,,,,,,,,,,,,,,,,25
3-Oct,50,48,27,,33,,,,34,,,43,,,,37,,18,,,31,,,31,48,,,,,,,,,,,,,,,,36
4-Oct,60,51,29,,43,,,,40,,,38,,,,50,,28,,,35,,,40,43,,,,,,38,,,,,,,,,,41
5-Oct,70,41,31,,32,,,,30,,,32,,,,45,,41,,,28,,,35,38,,,,,,30,,,,,,,,,,38
6-Oct,79,53,37,,45,,,,41,,,43,,,,70,,45,,,39,,,48,47,,,,,,40,,,,,,,,,,49
7-Oct,49,45,22,,33,,,,30,,,28,,,,44,,18,,,26,,,30,30,,,,,,30,,,,,,,,,,32
8-Oct,37,38,15,,25,18,28,,23,,,22,,,,32,,6,,,21,,,33,18,,,,,,22,,,,,,,,,,24
9-Oct,33,34,13,,17,13,,,13,,,19,,,,22,,20,,,13,,,18,,,,,,,17,,,,,,,,,,19
10-Oct,42,36,14,,19,15,,,14,,,19,,,,28,,13,,,13,,,18,,,,,,,18,,,,,,,,,,21
11-Oct,32,33,13,,16,12,,,11,,,21,,,,25,,10,,,13,,,19,,,,,,,13,,,,,,,,,,18
12-Oct,49,57,27,,32,25,,,26,,,24,,,,27,,35,,,26,,,22,,,,,,,26,,,,,,,,,,31
13-Oct,114,50,34,,30,36,,,33,,,23,,,,63,,27,,,27,,,65,,,,,,,41,,,,,,,,,,45
14-Oct,57,39,25,,25,21,,,9,,,14,,,,54,,34,,,19,,,33,,,,,,,19,,,,,,,,,,29
15-Oct,36,33,17,,20,16,,,11,,,14,,,,29,,5,,,14,,,16,,,,,,,19,,,,,,,,,,19
16-Oct,62,45,27,,30,29,,,25,,,24,,,,48,,21,,,22,,,32,,,,,,,32,,,,,,,,,,33
17-Oct,27,30,11,,13,12,,,11,,,21,,,,23,,8,,,12,,,29,,,,,,,16,,,,,,,,,,18
18-Oct,42,49,23,,24,23,,,23,,,24,,,,27,,25,,,26,,,33,42,,,,,,27,,,,,,,,,,30
19-Oct,116,45,45,,42,45,156,,36,,,28,,,,75,,22,,,36,,,48,52,,,,,,41,,,,,,,,,,56
20-Oct,89,44,21,,32,20,126,,13,,,16,,,,56,,12,,,20,,,38,21,,,,,,24,,,,,,,,,,38
21-Oct,28,46,19,,21,22,41,,28,,,34,,,,15,,18,,,23,,,22,28,,,,,,28,,,,,,,,,,27
22-Oct,49,58,33,,33,36,60,,47,,,38,,,,41,,34,,85,37,,,28,48,,,,,,34,,,,,,,,,,44
23-Oct,104,58,50,,50,52,163,,31,,,24,,,,85,,39,,,43,,,47,58,,,,,,,,,,,,,,,,62
24-Oct,81,44,24,,32,25,141,,21,,,22,,,,67,,19,,,24,,,36,28,,,,,,,,,,,,,,,,43
25-Oct,60,48,31,,35,34,105,,36,,,29,,,,67,,24,,,31,,,41,39,,,,,,,,,,,,,,,,44
26-Oct,97,57,40,,39,41,227,,36,,,31,,,,96,,40,,,38,,,54,51,,,,,,47,,,,,,,,,,64
27-Oct,121,65,45,,51,59,225,,50,,,39,,,,96,,29,,,50,,,61,65,,,,,,,,,,,,,,,,73
28-Oct,71,45,26,,30,27,134,,24,,,25,,,,57,,24,,,24,,,34,31,,,,,,31,,,,,,,,,,42
29-Oct,74,56,38,,41,38,99,,43,,,41,,,,63,,55,,,36,,,48,50,,,,,,40,,,,,,,,,,52
30-Oct,100,62,46,,50,47,133,,37,,,30,,,,99,,39,,,52,,,60,55,,,,,,,,,,,,,,,,62
31-Oct,80,48,30,,34,33,136,,31,,,31,,,,88,,23,,,31,,,51,42,,,,,,45,,,,,,,,,,50
1-Nov,99,44,36,,43,39,132,,41,,,40,,,,90,,55,,,39,,,53,47,,,,,,45,,,,,,,,,,57
2-Nov,78,,47,,46,45,82,,53,,,54,,,,72,,76,,,54,,,60,54,,,,,,48,,,,,,,,,,59
3-Nov,106,,67,,63,60,,,46,,,44,,,,92,,51,,288,61,,,79,69,,,,,,55,,,,,,,,,,83
4-Nov,95,,28,,31,21,29,,15,,,21,,,,70,,21,,139,23,,,55,23,,,,,,24,,,,,,,,,,42
5-Nov,28,,14,,14,12,33,,16,,,23,,,,18,,23,,21,18,,,17,,,,,,,19,,,,,,,,,,20
6-Nov,52,,35,,38,35,61,,46,,,46,,,,39,,36,,50,44,,,47,,,,,,,43,,,,,,,,,,44
7-Nov,67,,40,,40,36,103,,43,,,32,,,,59,,27,,71,46,,,55,71,,,,,,45,,,,,,,,,,52
8-Nov,149,,79,,87,79,180,,70,,,52,,,,121,,94,,165,78,,,106,104,,,,,,81,,,,,,,,,,103
9-Nov,171,,66,,60,67,216,,43,,,29,,,,125,,62,,206,57,,,84,75,,,,,,57,,,,,,,,,,94
10-Nov,79,,31,,30,28,122,,28,,,24,,,,71,,27,,124,30,,,52,32,,,,,,31,,,,,,,,,,51
11-Nov,32,,21,,24,22,34,,31,,,34,,,,17,,24,,23,27,,,21,30,,,,,,31,,,,,,,,,,27
12-Nov,75,,47,,49,51,90,,52,,,34,,,,51,,46,,80,51,,,55,50,,,,,,54,,,,,,,,,,56
13-Nov,119,,44,,42,55,138,,41,,,28,,,,98,,34,,139,47,,,63,87,,,,,,48,,,,,,,,,,70
14-Nov,130,,47,,53,37,182,,18,,,27,,,,106,,43,,189,40,,,79,41,,,,,,43,,,,,,,,,,74
15-Nov,83,,32,34,34,41,109,,40,,,40,,,,72,,31,,113,36,,,56,47,,,,,,38,,,,,,,,,,54
16-Nov,58,,49,45,50,50,67,,69,,,71,,,,43,,52,,45,62,,,47,,,,,,,57,,,,,,,,,,55
17-Nov,174,,92,75,91,98,233,,71,,,34,,,,126,,78,,212,93,,,128,235,,,,,,90,,,,,,,,,,122
18-Nov,199,,62,56,69,56,318,,35,,,17,,,,130,,43,,339,44,,,95,,,,,,,57,,,,,,,,,,109
19-Nov,126,,39,50,48,36,193,,33,,,39,,,,110,,34,,168,45,,,76,,,,,,,39,,,,,,,,,,74
20-Nov,70,,39,42,43,41,83,,60,,,46,,,,48,,55,,72,48,,,44,,,,,,,46,,,,,,,,,,53
21-Nov,28,,33,35,33,35,31,,58,,,62,,,,19,,29,,22,45,,,32,54,,,,,,51,,,,,,,,,,38
22-Nov,46,,43,40,43,50,35,,65,,,70,,,,29,,40,,37,56,,,45,63,,,,,,46,,,,,,,,,,47
23-Nov,,,,,,,9,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,58
24-Nov,,,107,127,108,95,150,,96,,,75,,,,94,,118,,130,98,,,82,131,,,,,,,,,,,,,,,,109
25-Nov,53,,50,56,49,54,68,,69,,,60,,,,55,,59,,62,59,,,58,65,,,,,,46,,,,,,,,,,58
26-Nov,52,,50,63,52,49,57,,55,,,35,,,,40,,62,,48,56,,,50,64,,,,,,60,,,,,,,,,,53
27-Nov,68,,59,72,60,62,66,,78,,,36,,,,50,,77,,63,69,,,64,86,,,,,,76,,,,,,,,,,66
28-Nov,72,,65,74,67,67,80,,80,,,54,,,,65,,87,,69,70,,,64,93,,,,,,97,,,,,,,,,,74
29-Nov,72,,60,81,61,60,77,,76,,,58,,,,56,,90,,64,67,,,61,,,,,,,78,,,,,,,,,,69
30-Nov,73,,73,111,73,74,89,,101,,,36,,,,61,,99,,73,83,,,69,137,,,,,,90,,,,,,,,,,83
1-Dec,144,118,112,152,126,112,163,,87,,,8,,,,99,,141,,122,114,,,132,146,,,,,,122,,,,,,,,,,119
2-Dec,203,44,79,101,100,52,249,,25,,,17,,,,175,,51,,217,49,,,189,49,,,,,,55,,,,,,,,,,103
3-Dec,217,152,112,94,142,94,267,,69,,,29,,,,168,,75,,213,87,,,195,105,,,,,,100,,,,,,,,,,132
4-Dec,154,79,72,69,74,72,209,,32,,,7,,,,142,,60,,186,66,,,120,73,,,,,,70,,,,,,,,,,93
5-Dec,229,66,74,55,80,64,312,,13,,,7,,,,149,,29,,303,33,,,124,55,,,,,,61,,,,,,,,,,103
6-Dec,91,54,28,39,32,28,123,,19,,,24,,,,95,,34,,104,29,,,59,28,,,,,,28,,,,,,,,,,51
7-Dec,66,82,55,83,61,60,80,,46,,,22,,,,46,,61,,58,67,,,67,78,,,,,,66,,,,,,,,,,62
8-Dec,118,80,124,148,117,114,165,,53,,,29,,,,80,,126,,108,117,,,114,147,,,,,,117,,,,,,,,,,110
9-Dec,84,145,96,139,90,112,108,,123,,,37,,,,62,,156,,85,118,,,93,163,,,,,,142,,,,,,,127,,,111
10-Dec,99,110,112,144,115,89,,,48,,,15,,,,72,,118,,112,104,,,99,99,,,,,,90,,,,,,,111,,,96
11-Dec,193,104,115,179,126,99,227,,33,,,29,,,,105,,96,,197,88,,,158,90,,,,,,,,,,,,,105,,,121
12-Dec,206,87,144,132,150,87,247,,71,,,46,,,,149,,63,,231,80,,,168,102,,,,,,,,,,,,,85,,,128
13-Dec,126,65,94,123,112,57,164,,58,,,56,,,,106,,66,,139,60,,,150,69,,,,,,,,,,,,,65,,,94
14-Dec,74,74,55,79,60,56,105,,60,,,52,,,,79,,63,,93,57,,,94,75,,,,,,,,,,,,,65,,,71
15-Dec,54,84,44,96,44,40,65,,44,,,36,,,,42,,63,,57,54,,,50,57,,,,,,,,,,,,,58,,,55
16-Dec,74,100,66,110,67,71,95,,79,,,39,,,,60,,83,,81,73,,,80,97,,,,,,,,,,,,,84,,,79
17-Dec,71,109,73,108,75,74,98,,89,,,26,,,,56,,102,,72,80,,,73,103,,,,,,,,,,,,,89,,,81
18-Dec,110,96,88,123,105,93,146,,31,,,13,,,,88,,69,,114,85,,,118,95,,,,,,,,,,,,,102,,,92
19-Dec,97,76,62,59,70,57,150,,56,,,41,,,,82,,66,,111,62,,,100,72,,,,,,80,,,,,,,66,,,77
20-Dec,54,52,41,70,46,41,63,,30,,,12,,,,37,,61,,49,44,,,47,51,,,,,,61,,,,,,,50,,,48
21-Dec,62,58,47,85,48,42,81,,42,,,27,,,,53,,49,,61,53,,,47,54,,,,,,,,,,,,,47,,,53
22-Dec,50,23,6,48,23,19,81,,16,,,15,,,,45,,31,,72,15,153,,30,22,,,,,,,,,,,,,,,,41
23-Dec,71,63,,88,53,49,106,,51,,,52,,,,79,,53,,102,49,89,,78,58,,,,,,,,,,,,,,,,69
24-Dec,88,125,,122,75,94,108,,28,,,28,,,,86,,113,,112,89,94,,94,119,,,,,,,,,,,,,,,,92
25-Dec,127,158,,163,126,133,131,,65,,,28,,,,114,,98,,137,123,139,,153,160,,,,,,,,,,,,,,,,124
26-Dec,156,139,,162,128,124,165,,32,,,9,,,,170,,128,,171,116,,,184,129,,,,,,,,,,,,,,,,130
27-Dec,177,76,,125,118,79,210,,9,,,14,,,,196,,76,,234,80,,,176,72,,,,,,,,,,,,,,,,117
28-Dec,284,58,,180,150,74,395,,16,,,8,,,,228,,80,,342,56,,,258,52,,,,,,,,,,,,,,,,156
29-Dec,280,81,,143,77,61,360,,61,,,27,,,,211,,71,,301,79,,,303,69,,,,,,,,,,,,,,,,152
30-Dec,113,83,,95,71,54,175,,69,,,56,,,,105,,63,,144,79,,,115,75,,,,,,99,,,,,,,,,,93
31-Dec,61,97,,66,40,64,82,,96,,,69,,,,42,,88,,54,75,,,48,90,,,,,,76,,,,,,,,,,70
1-Jan,108,168,,,,101,122,,108,,,35,,,,68,,131,,96,112,,,87,144,,,,,,122,,,,,,,,,,108
2-Jan,71,104,,,,69,88,,62,,,20,,,,60,,80,,69,79,,,69,107,,,,,,81,,,,,,,,,,74
3-Jan,92,56,,,70,46,137,,38,,,22,,,,80,,52,,103,46,,,78,56,,,,,,46,,,,,,,,,,66
4-Jan,142,185,,,133,117,190,,70,,,52,,,,92,,169,,134,143,,,143,159,,,,,,138,,,,,,,,,,133
5-Jan,137,149,,,138,100,144,,98,,,61,,,,94,,109,,117,125,,,135,126,,,,,,118,,,,,,,,,,118
6-Jan,133,139,,,125,101,159,,72,,,31,,,,82,,83,,121,132,,,111,123,,,,,,108,,,,,,,,,,109
7-Jan,162,76,,,85,58,239,,65,,,50,,,,128,,101,,209,80,,,112,76,,,,,,74,,,,,,,,,,108
8-Jan,81,120,,,72,76,110,,90,,,81,,,,79,,91,,95,93,,,83,107,,,,,,92,,,,,,,,,,91
9-Jan,85,94,,,63,58,94,,70,,,68,,,,107,,76,,77,71,,,81,83,,,,,,79,,,,,,,,,,79
10-Jan,98,135,,,76,79,112,,98,,,72,,62,,73,,121,,91,99,,,82,115,,,,,,101,,,,,,,118,,,96
11-Jan,142,199,,,147,150,178,,17,,,16,,,,103,,178,,146,174,,,139,177,,,,,,170,,,,,,,190,,,142
12-Jan,,123,,,93,83,150,,21,,,53,,,,126,,97,,127,128,,,141,114,,,,,,103,,,,,,,127,,,106
13-Jan,,79,,,53,52,100,,53,,,49,,,,63,,61,,84,63,,,75,67,,,,,,67,,,,,,,81,,,68
14-Jan,77,79,,,51,54,80,,70,,,66,,,,52,,94,,61,62,,,34,74,,,,,,61,,,,,,,67,,,65
15-Jan,184,108,,,99,86,221,,70,,,62,,,,130,,79,,207,103,,,,108,,,,,,84,,,,,,,105,,,118
16-Jan,72,57,,,41,37,96,,45,,,41,,20,,87,,47,,85,42,,,,50,,,,,,44,,,,,,,46,,,54
17-Jan,122,120,,,87,94,145,,66,,,38,,,,104,,135,,157,91,,,125,120,,,,,,88,,,,,,,106,,,107
18-Jan,161,131,,,115,122,176,,57,,,31,,,,171,,93,,182,107,,,157,133,,,,,,101,,,,,,,127,,,124
19-Jan,150,90,,,87,81,184,,42,,,16,,,,174,,84,,170,84,,,165,87,,,,,,70,,,,,,,82,,,104
20-Jan,124,53,,67,37,36,168,,31,,,25,,,,113,,31,,136,33,,,74,41,,,,,,29,,,,,,,36,,,65
21-Jan,196,120,,110,154,102,236,,38,,,26,,,,131,,128,,198,113,,,184,88,,,,,,,,,,,,,125,,,130
22-Jan,145,139,,128,95,103,169,,105,,,74,,,,122,,97,,149,121,,,148,133,,,,,,129,,,,,,,133,,,124
23-Jan,130,177,,128,99,103,178,,93,,,40,,,,134,,121,,151,136,,,150,146,,,,,,125,,,,,,,144,,,128
24-Jan,,68,,73,67,61,108,,67,,,21,,,,73,,70,,94,58,,,87,60,,,,,,55,,,,,,,67,,,69
25-Jan,,83,,62,66,59,122,,66,,,54,,,,64,,74,,96,66,,,85,79,,,,,,47,,,,,,,72,,,73
26-Jan,,80,,60,54,49,87,,55,,,48,,,,56,,73,,68,60,,,76,64,,,,,,,,,,,,,62,,,64
27-Jan,,131,,108,89,86,113,,109,,,39,,,,66,,112,,87,102,,,97,122,,,,,,117,,,,,,,113,,,99
28-Jan,12,40,,31,33,27,78,,23,,,24,,,,46,,44,,69,27,,,49,34,,,,,,32,,,,,,,33,,,38
29-Jan,,92,,95,59,64,134,,70,,,59,,,,79,,68,,116,62,,,77,86,,,,,,70,,,,,,,73,,,80
30-Jan,,145,,109,83,88,105,,100,,,75,,,,69,,110,,93,98,,,92,125,,,,,,110,,,,,,,116,,,101
31-Jan,,150,,99,76,90,87,,114,,,38,,,,58,,112,,79,100,,,81,127,,,,,,108,,,,,,,111,,,95
1-Feb,,154,,138,143,117,209,,28,,,13,,,,110,,161,,188,122,,,143,135,,,,,,129,,,,,,,158,,,130
2-Feb,,141,,160,207,103,380,,68,,,43,,,,260,,84,,407,114,,,275,121,,,,,,121,,,,,,,,,,177
3-Feb,,123,,109,118,79,334,,78,,,43,,,,215,,76,,320,98,,,211,103,,,,,,107,,,,,,,,,,144
4-Feb,,49,,54,35,38,71,,42,,,37,,,,49,,39,,69,41,,,53,47,,,,,,38,,,,,,,,,,47
5-Feb,,69,,74,62,50,98,,36,,,34,,,,65,,57,,84,56,,,73,64,,,,,,,,,,,,,,,,63
6-Feb,,61,,105,101,41,212,,37,,,32,,66,,141,,33,,200,50,,,155,48,,,,,,80,,,,,,,,,,91
7-Feb,,115,,109,105,69,193,,58,,,37,,96,,132,,77,,186,96,,,178,86,,,,,,83,,,,,,,,,,108
8-Feb,,57,,66,64,62,158,,40,,,15,,84,,118,,53,,164,52,,,106,66,,,,,,60,,,,,,,,,,78
9-Feb,,53,,37,59,47,175,,21,,,9,,66,,84,,49,,138,49,,,77,48,,,,,,55,,,,,,,,,,65
10-Feb,,47,,63,34,36,84,,33,,,30,,35,,52,,35,,72,38,,,48,44,,,,,,39,,,,,,,,,,46
11-Feb,,49,,59,28,33,44,,42,,,39,,67,,23,,37,,26,37,,,28,43,,,,,,40,,,,,,,,,,40
12-Feb,,120,,82,61,72,64,,95,,,41,,91,,51,,69,,58,81,,,66,101,,,,,,65,,,,,,,,,,74
13-Feb,,56,,42,31,30,71,,24,,,20,,46,,44,,37,,49,34,,,44,38,,,,,,,,,,,,,,,,40
14-Feb,,67,,46,44,40,54,,53,,,30,,58,,28,,59,,39,52,,,41,56,,,,,,47,,,,,,,,,,48
15-Feb,,64,,71,50,51,81,,58,,,28,,71,,47,,61,,58,59,,,57,67,,,,,,55,,,,,,,,,,58
16-Feb,,33,,65,27,29,135,,22,,,11,,39,,49,,28,,68,26,,,47,33,,,,,,28,,,,,,,,,,43
17-Feb,,51,,75,45,40,125,,28,,,15,,54,,65,,42,,92,41,,,60,49,,,,,,39,,,,,,,50,,,55
18-Feb,,65,,83,44,44,64,,48,,,40,,57,,55,,43,,57,52,,,60,55,,,,,,49,,,,,,,58,,,55
19-Feb,,52,,69,35,35,71,,47,,,32,,54,,51,,49,,63,43,,,50,49,,,,,,38,,,,,,,47,,,49
20-Feb,,91,,87,71,72,103,,64,,,41,,102,,86,,69,,98,72,,,92,93,,,,,,,,,,,,,76,,,81
21-Feb,,86,,97,70,78,147,,53,,,96,,98,,86,,71,,117,81,,,108,96,,,,,,,,,,,,,83,,,91
22-Feb,,38,,39,30,31,132,,20,,,21,,38,,82,,39,,124,30,,,62,34,,,,,,,,,,,,,31,,,50
23-Feb,,56,,45,30,30,55,,45,,,39,,49,,35,,48,,38,42,,,39,42,,,,,,,,,,,,,43,,,42
24-Feb,,83,,69,51,51,86,,67,,,53,,83,,63,,73,,79,64,,,78,71,,,,,,,,,,,,,67,,,69
25-Feb,,49,,38,42,42,137,,40,,,23,,61,,87,,56,,121,40,,,67,51,,,,,,,,,,,,,42,,,60
26-Feb,,44,,49,44,35,119,,33,,,23,,51,,79,,60,,98,37,,,74,44,,,,,,,,,,,,,43,,,56
27-Feb,,37,,40,27,27,48,,26,,,25,,42,,27,,31,,30,29,,,30,39,,,,,,,,,,,,,33,,,33
28-Feb,,39,,34,22,26,33,,29,,,31,,39,,21,,36,,39,29,,,31,34,,,,,,,,,,,,,30,,,32
29-Feb,,56,,45,26,46,115,,44,,,35,,60,,78,,44,,149,37,,,56,55,,,,,,,,,,,,,47,,,60
1-Mar,,89,,64,58,63,196,,60,,,32,,88,,112,,55,,218,65,,,87,71,,,,,,,,,,,,,66,,,88
2-Mar,,32,,24,25,26,153,,24,,,22,,45,,82,,36,,174,21,,,47,53,,,,,,42,,,,,,,27,,,52
3-Mar,,39,,34,21,27,44,,35,,,40,,37,,34,,28,,38,27,,,32,50,,,,,,31,,,,,,,31,,,34
4-Mar,,71,,48,38,42,65,,60,,,59,,60,,48,,49,,48,46,,,46,56,,,,,,49,,,,,,,52,,,52
5-Mar,,62,,54,43,44,120,,51,,,45,,70,,63,,50,,104,48,,,55,54,,,,,,49,,,,,,,53,,,60
6-Mar,,31,,35,,24,52,,24,,,27,,36,,25,,26,,34,24,,,25,31,,,,,,24,,,,,,,23,,,29
7-Mar,,35,,28,,25,30,,35,,,34,,29,,15,,46,,17,26,,,21,33,,,,,,33,,,,,,,23,,,29
8-Mar,,65,,46,,44,72,,54,,,43,,69,,36,,59,,52,50,,,44,68,,,,,,54,,,,,,,55,,,54
9-Mar,,77,,66,,52,107,,59,,,54,,72,,58,,47,,86,55,,,64,65,,,,,,55,,,,,,,62,,,65
10-Mar,,35,,48,,32,81,,,,,38,,40,,41,,27,,75,31,,,34,40,,,,,,34,,,,,,,34,,,42
11-Mar,,29,,37,,25,73,,34,,,29,,41,,47,,25,,87,23,,,28,31,,,,,,30,,,,,,,27,,,38
12-Mar,,60,,49,,42,77,,50,,,41,,61,,62,,50,,80,47,,,54,55,,,,,,43,,,,,,,52,,,55
13-Mar,,48,,38,52,36,100,,44,,,41,,89,,51,,44,,64,41,,,79,49,,,,,,,,,,,,,45,,,55
14-Mar,,47,,39,36,37,124,,40,,,34,,,,65,,48,,95,38,,,52,45,,,,,,,,,,,,,43,,,53
15-Mar,,53,,51,45,41,159,,44,,,40,,42,,104,,59,,137,47,,,81,50,,,,,,,,,,,,,47,,,67
16-Mar,,38,,37,29,28,145,,29,,,24,,34,,81,,31,,120,29,,,48,25,,,,,,,,,,,,,30,,,48
17-Mar,,23,,29,21,17,99,,17,,,17,,27,,61,,20,,57,13,,,35,,,,,,,,,,,,,,20,,,33
18-Mar,,37,,34,30,30,55,,33,,,29,,38,,34,,38,,35,,,,34,47,,,,,,,,,,,,,33,,,36
19-Mar,,42,,36,32,34,56,,39,,,36,,,,37,,38,,41,,,,37,43,,,,,,,,,,,,,39,,,39
20-Mar,,52,,43,32,38,72,,47,,,42,,,,37,,48,,45,68,,,38,50,,,,,,,,,,,,,45,,,47
21-Mar,,41,,39,34,35,86,,27,,,21,,,,53,,38,,87,35,,,42,40,,,,,,,,,,,,,36,,,44
22-Mar,,20,,45,12,15,33,,19,,,15,,,,14,,19,,53,17,,,16,18,,,,,,,,,,,,,16,,,22
23-Mar,,42,,39,22,24,34,,38,,,41,,,,16,,34,,20,32,,,31,34,,,,,,,,,,,,,33,,,31
24-Mar,,26,,33,15,16,27,,24,,,33,,,,17,,22,,18,19,,,17,23,,,,,,,,,,,,,19,,,22
25-Mar,,45,,,25,28,55,,44,,,50,,,,23,,45,,34,34,,,38,39,,,,,,,,,,,,,37,,,38
26-Mar,,45,,,38,38,81,,43,,,39,,,,47,,37,,79,38,,,44,47,,,,,,51,,,,,,,43,,,48
27-Mar,,63,,53,47,46,213,,55,,,47,,88,,71,,59,,125,47,,,58,61,,,,,,50,,,,,,,54,,,71
28-Mar,,46,,36,35,30,107,,40,,,38,,44,,49,,44,,66,34,,,,41,,,,,,37,,,,,,,38,,,46
29-Mar,,34,,30,22,23,51,,54,,,27,,34,,22,,38,,27,23,,,,30,,,,,,27,,,,,,,26,,,31
30-Mar,,41,,39,35,34,76,,48,,,33,,52,,44,,42,,68,31,,,31,41,,,58,,,36,,,,,,,36,,,44
31-Mar,,45,,40,33,34,85,,43,,,36,,50,,49,,43,,86,34,,,37,44,,,59,,,39,,,,,,,37,,,47
1-Apr,,33,,39,29,28,76,,38,,,27,,41,,39,,34,,49,30,,,30,35,,,47,,,31,,,,,,,29,,,37
2-Apr,,14,,29,16,12,50,,13,,,10,,19,,28,,15,,31,,,,32,15,,23,45,,,15,,,,,,,13,,,22
3-Apr,,43,,45,42,33,68,,35,,,25,,45,,33,,31,,51,,,,46,43,,,51,,,36,,,,,,,40,,,42
4-Apr,,26,,34,21,18,116,,21,,,12,,25,,128,,20,,73,,,,44,23,,,,,,20,,,,,,,19,,,40
5-Apr,,13,,27,17,16,96,,15,,,13,,20,,57,,19,,94,,,,,20,,,,,,15,,,,,,,12,,,31
6-Apr,,22,,27,19,17,41,,26,,,23,,24,,21,,33,,23,,,,23,23,49,,,50,,20,,,,,,,20,,,27
7-Apr,,25,,31,23,23,76,,27,,,23,,30,,29,,21,,47,24,,,27,30,40,,,37,,23,,,,,,,22,,,31
8-Apr,,34,,35,24,20,28,,24,,,24,,31,,24,,28,,18,27,,,29,29,32,57,52,29,,25,,,,,,,27,,,30
9-Apr,,19,,33,14,13,30,,7,,,11,,25,,16,,40,,18,13,,,18,14,43,17,9,22,,15,,,,,,,13,,,20
10-Apr,,23,,27,25,24,65,,26,,,23,,34,,30,,27,,49,22,,,32,29,38,34,10,38,,25,,,,,,,25,,,30
11-Apr,,49,,,44,42,103,,41,,,27,,57,,58,,43,,77,47,,,,52,87,51,55,77,,40,,,,,,,45,,,55
12-Apr,,28,,,30,25,103,,21,,,19,,37,,41,,26,,72,22,,,,26,73,52,5,71,,23,,,,,,,24,,,39
13-Apr,,30,,,22,19,58,,21,,,22,,27,,21,,24,,29,21,,,21,25,36,29,18,30,,21,,,,,,,22,,,26
14-Apr,,26,,32,22,18,28,,21,,,21,,24,,19,,16,,20,21,,,23,25,31,23,22,25,,20,,,,,,,21,,,23
15-Apr,,21,,,12,10,18,,5,,,12,,12,,10,,9,,9,8,,,18,12,18,16,,14,,12,,,,,,,13,,,13
16-Apr,,32,,,30,23,53,,26,,,21,,33,,24,,28,,31,,,,26,31,46,34,,44,,25,,,,,,,31,,,32
17-Apr,,47,,,34,29,80,,40,,,28,,43,,72,,36,,69,,,,39,35,69,41,,49,,30,,,,,,,33,,,46
18-Apr,,18,,,11,11,65,,13,,,10,,15,,,,9,,30,,,,,15,37,9,5,24,,11,,,,,,,10,,,18
19-Apr,,20,,,15,12,60,,18,,,14,,17,,36,,15,,47,,,,,16,55,22,,30,,15,,,,,,,13,,,25
20-Apr,,19,,,16,12,42,,15,,,14,,21,,26,,15,,51,,,,17,17,39,18,,30,,16,,,,,,,14,,,22
